-1.256694610745212515e+02;-8.176628908343505486e+01;-3.708846736495848972e+01;4.069539919730392796e+01;6.672324056286239369e+00;4.486909821562505840e+00;3.067314800636909311e+01;2.551444245575141156e+00;6.579711945927354755e+00;-7.683517244663912393e+00
-1.256694610745213936e+02;-8.176628908343521118e+01;-3.708846736495881657e+01;4.069539919730419086e+01;6.672324056286257132e+00;4.486909821562508505e+00;3.067314800636925654e+01;2.551444245575143821e+00;6.579711945927306793e+00;-7.683517244663942591e+00
-1.256694610745215215e+02;-8.176628908343454327e+01;-3.708846736495870999e+01;4.069539919730397060e+01;6.672324056286196736e+00;4.486909821562509393e+00;3.067314800636902561e+01;2.551444245575106518e+00;6.579711945927366301e+00;-7.683517244663875090e+00
-1.256694610745217773e+02;-8.176628908343587909e+01;-3.708846736495858920e+01;4.069539919730392086e+01;6.672324056286265126e+00;4.486909821562504064e+00;3.067314800636914640e+01;2.551444245575100300e+00;6.579711945927398276e+00;-7.683517244663859991e+00
-1.256694610745212373e+02;-8.176628908343506907e+01;-3.708846736495840446e+01;4.069539919730407718e+01;6.672324056286299765e+00;4.486909821562461431e+00;3.067314800636918548e+01;2.551444245575141156e+00;6.579711945927318339e+00;-7.683517244663829793e+00
-1.256694610745212515e+02;-8.176628908343512592e+01;-3.708846736495858920e+01;4.069539919730407718e+01;6.672324056286276672e+00;4.486909821562477418e+00;3.067314800636911087e+01;2.551444245575115399e+00;6.579711945927382288e+00;-7.683517244663934598e+00
-1.256694610745212515e+02;-8.176628908343512592e+01;-3.708846736495852525e+01;4.069539919730402744e+01;6.672324056286185190e+00;4.486909821562472089e+00;3.067314800636926719e+01;2.551444245575098080e+00;6.579711945927361860e+00;-7.683517244663902623e+00
-1.256694610745212515e+02;-8.176628908343512592e+01;-3.708846736495851815e+01;4.069539919730396349e+01;6.672324056286185190e+00;4.486909821562440115e+00;3.067314800636904693e+01;2.551444245575123837e+00;6.579711945927414263e+00;-7.683517244663994994e+00
-1.256694610745212657e+02;-8.176628908343512592e+01;-3.708846736495851104e+01;4.069539919730400612e+01;6.672324056286185190e+00;4.486909821562525380e+00;3.067314800636908600e+01;2.551444245575123837e+00;6.579711945927350314e+00;-7.683517244663867096e+00
-1.256694610745212657e+02;-8.176628908343512592e+01;-3.708846736495852525e+01;4.069539919730398481e+01;6.672324056286003113e+00;4.486909821562568013e+00;3.067314800636912508e+01;2.551444245575080760e+00;6.579711945927382288e+00;-7.683517244663724988e+00
-1.256694610745212657e+02;-8.176628908343512592e+01;-3.708846736495851815e+01;4.069539919730397060e+01;6.672324056286185190e+00;4.486909821562525380e+00;3.067314800636908600e+01;2.551444245575261949e+00;6.579711945927414263e+00;-7.683517244663890189e+00
-9.503891191927385762e+01;-1.001941565761099753e+02;-1.060598411401653607e+01;-9.827019950934531067e+00;4.905738153343465768e+01;-1.693517112206717101e+01;-3.844756666375194243e+01;-2.142988267612291509e+01;-2.491936763825658119e+01;3.908508523662445100e+01
-9.503891191927387183e+01;-1.001941565761099753e+02;-1.060598411401653607e+01;-9.827019950934531067e+00;4.905738153343477137e+01;-1.693517112206729891e+01;-3.844756666375193532e+01;-2.142988267612287956e+01;-2.491936763825660961e+01;3.908508523662435863e+01
3.963867780119617379e+01;-1.473123248050512757e+01;2.934965231715312939e+02;-4.281120404550686231e+01;4.682133121867513381e+01;2.458778168251024354e+01;-1.127065493364056294e+02;4.648626362900699860e+01;3.252178613429482112e+01;7.365660966542708188e+00
3.586602100192888543e+01;-9.462912195916727853e+01;2.428635462661270594e+02;-1.514274431302370516e+01;-1.180053298906589454e+01;-6.716821728179900219e+01;-9.776416812740522744e+01;2.127606059861016163e+01;-1.554879470453535184e+01;-1.998982519847011119e+01
-2.125519904556178830e+01;-1.153026357449469543e+02;1.031004696816271462e+02;-7.800848157025481555e+01;4.352680208116223071e+01;-6.612722319427818718e+01;-7.886766501726418710e+01;-3.728140113103226128e+01;3.933856289521320093e+01;-1.526354430562685272e+00
3.586602100192888543e+01;-9.462912195916727853e+01;2.428635462661270594e+02;-1.514274431302370871e+01;-1.180053298906589987e+01;-6.716821728179898798e+01;-9.776416812740519902e+01;2.127606059861030019e+01;-1.554879470453537138e+01;-1.998982519847014672e+01
-6.854824102703064170e+01;-6.109277529765547143e+01;1.026746092195414235e+02;1.035611364545350881e+02;-4.865501101394189476e+01;3.445915734041705036e+00;1.177664489622798882e+01;6.110890597521767376e+01;-4.830764565382120423e+01;-2.614698801257139138e+01
-1.256694610745212515e+02;-8.176628908343512592e+01;-3.708846736495852525e+01;4.069539919730397770e+01;6.672324056286232263e+00;4.486909821562494294e+00;3.067314800636907535e+01;2.551444245575134051e+00;6.579711945927348538e+00;-7.683517244663910617e+00
-1.256694610745212515e+02;-8.176628908343512592e+01;-3.708846736495852525e+01;4.069539919730397770e+01;6.672324056286232263e+00;4.486909821562495182e+00;3.067314800636907535e+01;2.551444245575134495e+00;6.579711945927350314e+00;-7.683517244663909729e+00
-1.382075517326869658e+02;-5.021339208070509486e+00;-5.606783639859706625e+01;-1.310618483493346087e+00;-8.909170734266737668e+01;2.903089536492173650e+01;-1.311702906111177791e+00;-1.899130686349524311e+01;-2.906017866819986040e+01;1.432309924175504712e+01
-1.483908948364799016e+02;7.243567882123014101e+01;-6.577111750809005741e+01;-4.372782107514336047e+01;-1.582551688033894379e+02;8.510299779885481541e+01;-3.065297666557644973e+01;-2.688016091065055591e+01;-2.433638952828188806e+01;6.093783236211272225e+01
-4.726301776187597170e+01;2.866950949712039574e+02;1.516525184562203208e+02;1.337078883191643719e+01;-1.282874268802553388e+02;2.897349084591386941e+02;-3.023388458843859183e+01;5.062409338460145136e+01;-1.021832082561913921e+02;1.069966016442941026e+02
-1.434149587694540458e+02;2.310877881176112680e+02;-9.857691876590326530e+00;-9.375800428994031677e+01;-7.263421843684280077e+01;2.553081050710364082e+02;-4.008904404567810786e+01;2.772488851169128310e+01;6.274950527679776968e+01;1.128881683574376495e+02
-1.434149587694540458e+02;2.310877881176112680e+02;-9.857691876590326530e+00;-9.375800428994033098e+01;-7.263421843684280077e+01;2.553081050710364366e+02;-4.008904404567810786e+01;2.772488851169127955e+01;6.274950527679777679e+01;1.128881683574376495e+02
-1.308768681112884451e+02;1.543428382422467848e+02;9.121677157048221574e+00;-5.175198660914300319e+01;2.312981296211080817e+01;2.307641195276771100e+02;-8.104193133197835408e+00;4.926763962076167047e+01;9.838939589092495908e+01;9.088155187101867227e+01
-1.256694610745212515e+02;-8.176628908343512592e+01;-3.708846736495852525e+01;4.069539919730397060e+01;6.672324056286232263e+00;4.486909821562495182e+00;3.067314800636907535e+01;2.551444245575134051e+00;6.579711945927349426e+00;-7.683517244663907064e+00
-1.256694610745212515e+02;-8.176628908343512592e+01;-3.708846736495852525e+01;4.069539919730397060e+01;6.672324056286232263e+00;4.486909821562494294e+00;3.067314800636907535e+01;2.551444245575134051e+00;6.579711945927350314e+00;-7.683517244663907952e+00
-9.503891191927385762e+01;-1.001941565761099753e+02;-1.060598411401653607e+01;-9.827019950934534620e+00;4.905738153343475716e+01;-1.693517112206728470e+01;-3.844756666375195664e+01;-2.142988267612289022e+01;-2.491936763825660250e+01;3.908508523662442968e+01
4.945623604277218988e+01;-1.296415761239562414e+02;-9.822375506302215342e+01;-1.447565328227520638e+02;8.563499255490323492e+01;6.970661747727423752e+00;1.129338443749650800e+01;-3.067459100874029332e+01;-1.229765804746658944e+02;7.367920796619779367e+01
2.693751675134640777e+02;-1.356626803671800019e+02;1.251780279289751263e+01;-2.484821180804561322e+02;1.143896355895781980e+01;-7.242699776629824271e+01;1.584277612304349816e+02;-1.070377106480556222e+02;2.765745288662134271e+01;9.623937469902814712e+01
3.964879296544460772e+02;2.410298602126694689e+01;2.022771658200438765e+02;-1.192166402424621907e+02;6.939978432699135169e+01;-1.009574261051416499e+01;1.871679531253195989e+02;-1.400123557014201481e+02;-1.397530642370624605e+02;8.812381307145112430e+01
2.693751675134640777e+02;-1.356626803671800019e+02;1.251780279289751263e+01;-2.484821180804561322e+02;1.143896355895781980e+01;-7.242699776629824271e+01;1.584277612304349816e+02;-1.070377106480556222e+02;2.765745288662134271e+01;9.623937469902814712e+01
2.987075382092177165e+02;-1.257468027660585079e+02;8.335160290118335524e+01;-2.205601794013507799e+02;-1.655533059420009323e+01;-7.463806529414986812e+01;1.528888716671708892e+02;-8.056609833371705065e+01;2.227886140402375870e-01;9.121584733738797013e+01
1.142455186509389762e+02;-5.924415990178729885e+01;1.601285571872222988e+02;3.758806479752847451e+01;-1.245322200352397459e+02;-5.368017097802886184e+01;1.865313812741298989e+02;-1.066877843344228260e+01;7.865173593152492515e+01;2.145439388314755291e+01
-1.256694610745212515e+02;-8.176628908343512592e+01;-3.708846736495852525e+01;4.069539919730397060e+01;6.672324056286232263e+00;4.486909821562494294e+00;3.067314800636907535e+01;2.551444245575134051e+00;6.579711945927350314e+00;-7.683517244663907952e+00
